check,expiry,K1,K2,K3,C1,C2,C3,B_value,B_exec,executable,k_bucket,expiry_short,expiry_long,T_short,T_long,w_short,w_long,k_short,k_long
butterfly,2027-03-19 00:00:00,6975.0,7000.0,7025.0,850.3696204215145,830.9734440790958,811.3772677366771,-0.09999999999990905,0.6000000000001364,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,7000.0,7025.0,7050.0,830.9734440790958,811.3772677366771,791.6810913942586,-0.049999999999954525,0.6499999999998636,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,7075.0,7100.0,7125.0,772.68491505184,753.8387387094212,734.5425623670027,-0.22499999999990905,0.650000000000091,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,7125.0,7150.0,7175.0,734.5425623670027,716.0463860245841,696.7502096821654,-0.40000000000009095,0.5,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,7200.0,7225.0,7250.0,677.8040333397468,659.7078569973281,641.4116806549096,-0.10000000000002274,0.7999999999999545,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,7250.0,7275.0,7300.0,641.4116806549096,623.665504312491,605.4693279700723,-0.22500000000002274,0.8500000000000227,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,7300.0,7325.0,7350.0,605.4693279700723,587.9231516276536,569.8769752852351,-0.25,0.7999999999999545,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,7450.0,7475.0,7500.0,501.6922699155605,485.3960935731419,468.69991723072326,-0.20000000000004547,0.8999999999999773,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,7525.0,7550.0,7575.0,452.6037408883046,436.857564545886,420.7613882034674,-0.17500000000001137,0.8000000000000682,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,7575.0,7600.0,7625.0,420.7613882034674,406.0152118610487,390.16903551863015,-0.5499999999999545,0.5,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,7625.0,7650.0,7675.0,390.16903551863015,375.65,361.05,-0.040482240684923454,1.009517759315031,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,7725.0,7750.0,7775.0,332.79999999999995,319.05,305.05,-0.12500000000005684,1.0,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,7800.0,7825.0,7850.0,291.9,279.70000000000005,267.25,-0.12500000000005684,1.0,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,7825.0,7850.0,7875.0,279.70000000000005,267.25,254.55,-0.125,1.0500000000000114,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,7875.0,7900.0,7925.0,254.55,243.3,231.9,-0.07499999999998863,1.049999999999983,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,8225.0,8250.0,8275.0,122.69999999999999,115.94999999999999,109.15,-0.024999999999991473,0.75,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,8425.0,8450.0,8475.0,75.9,71.69999999999999,67.1,-0.19999999999998863,0.6000000000000085,False,,,,,,,,,
butterfly,2027-03-19 00:00:00,8550.0,8575.0,8600.0,55.400000000000006,52.0,48.5,-0.04999999999999716,0.5499999999999972,False,,,,,,,,,
butterfly,2027-03-31 00:00:00,5550.0,5575.0,5600.0,2132.5569346816546,2109.3980595697776,2085.8891844579002,-0.1750000000001819,0.3000000000001819,False,,,,,,,,,
butterfly,2027-03-31 00:00:00,5900.0,5950.0,5960.0,1808.3826831153744,1762.6149328916204,1753.2713828468693,-0.1583333333335304,0.4333333333331666,False,,,,,,,,,
butterfly,2027-03-31 00:00:00,5960.0,6000.0,6050.0,1753.2713828468693,1717.097182667866,1671.4794324441116,-0.17777777777791925,0.4222222222219898,False,,,,,,,,,
butterfly,2027-03-31 00:00:00,6390.0,6400.0,6405.0,1367.848730922582,1359.4051808778313,1355.0334058554558,-0.09999999999990905,0.566666666666606,False,,,,,,,,,
butterfly,2027-03-31 00:00:00,6525.0,6550.0,6600.0,1250.6608053184455,1229.2519302065684,1185.9341799828142,-0.16666666666674246,0.533333333333303,False,,,,,,,,,
butterfly,2027-03-31 00:00:00,6600.0,6650.0,6700.0,1185.9341799828142,1144.1164297590599,1101.4986795353054,-0.40000000000009095,0.2999999999999545,False,,,,,,,,,
butterfly,2027-03-31 00:00:00,6700.0,6780.0,6875.0,1101.4986795353054,1059.1502791772984,956.7865537521652,-23.805714285714203,-22.98285714285703,True,,,,,,,,,
butterfly,2027-03-31 00:00:00,6900.0,6935.0,7000.0,936.3776786402882,936.3252534836602,856.2921781927795,-27.977499999999964,-26.694999999999936,True,,,,,,,,,
butterfly,2027-03-31 00:00:00,7050.0,7100.0,7150.0,816.8744279690252,778.2566777452708,739.4889275215165,-0.07499999999993179,0.650000000000091,False,,,,,,,,,
butterfly,2027-03-31 00:00:00,7350.0,7400.0,7450.0,591.5179266264993,556.750176402745,521.6324261789907,-0.17499999999995453,0.7000000000000455,False,,,,,,,,,
butterfly,2027-03-31 00:00:00,7900.0,7910.0,7920.0,258.45,327.15,248.95,-73.44999999999999,-72.35000000000002,True,,,,,,,,,
butterfly,2027-03-31 00:00:00,8000.0,8025.0,8050.0,213.3,203.5,193.5,-0.09999999999999432,0.8000000000000114,False,,,,,,,,,
butterfly,2027-04-16 00:00:00,5350.0,5400.0,5475.0,2303.601514924226,2257.584672284856,2188.259408325801,-0.11999999999989086,0.6400000000003274,False,,,,,,,,,
butterfly,2027-04-16 00:00:00,5650.0,5700.0,5725.0,2027.900459088006,1982.633616448636,1959.825195128951,-0.11666666666656056,0.6666666666665151,False,,,,,,,,,
butterfly,2027-04-16 00:00:00,5775.0,5800.0,5825.0,1914.5583524895812,1892.0999311698963,1869.191509850211,-0.22500000000013642,0.599999999999909,False,,,,,,,,,
butterfly,2027-04-16 00:00:00,5825.0,5850.0,5900.0,1869.191509850211,1847.083088530526,1801.8662458911563,-0.33333333333325754,0.466666666666697,False,,,,,,,,,
butterfly,2027-04-16 00:00:00,5950.0,6000.0,6100.0,1756.8994032517862,1712.6325606124162,1623.5988753336765,-0.16666666666674246,0.6999999999995907,False,,,,,,,,,
butterfly,2027-04-16 00:00:00,6100.0,6150.0,6200.0,1623.5988753336765,1579.8320326943062,1535.9151900549364,-0.0749999999998181,0.75,False,,,,,,,,,
butterfly,2027-04-16 00:00:00,6200.0,6250.0,6275.0,1535.9151900549364,1492.5983474155664,1470.7399260958814,-0.13333333333321207,0.8666666666667879,False,,,,,,,,,
butterfly,2027-04-16 00:00:00,6300.0,6325.0,6350.0,1448.9315047761966,1427.5730834565113,1405.8146621368264,-0.1999999999998181,0.7500000000002274,False,,,,,,,,,
butterfly,2027-04-16 00:00:00,6400.0,6425.0,6450.0,1362.9478194974565,1341.6893981777714,1320.2809768580864,-0.07500000000004547,0.9500000000000455,False,,,,,,,,,
butterfly,2027-04-16 00:00:00,6450.0,6475.0,6500.0,1320.2809768580864,1299.2725555384015,1277.9141342187163,-0.1750000000001819,0.8999999999998636,False,,,,,,,,,
butterfly,2027-04-16 00:00:00,6500.0,6525.0,6550.0,1277.9141342187163,1257.0057128990313,1235.9472915793465,-0.07500000000004547,1.150000000000091,False,,,,,,,,,
butterfly,2027-04-16 00:00:00,6600.0,6625.0,6650.0,1194.0804489399763,1173.3720276202914,1152.4136063006065,-0.125,1.0499999999999545,False,,,,,,,,,
butterfly,2027-04-16 00:00:00,6650.0,6675.0,6700.0,1152.4136063006065,1132.0551849809215,1111.3467636612365,-0.17499999999995453,0.9500000000000455,False,,,,,,,,,
butterfly,2027-04-16 00:00:00,6725.0,6750.0,6775.0,1091.0883423415514,1070.9299210218667,1049.9214997021816,-0.4250000000001819,0.75,False,,,,,,,,,
butterfly,2027-04-16 00:00:00,6800.0,6825.0,6850.0,1029.9630783824966,1010.2046570628115,990.0962357431266,-0.17499999999995453,1.1499999999999773,False,,,,,,,,,
butterfly,2027-04-16 00:00:00,6875.0,6900.0,6925.0,970.1378144234416,950.4793931037566,930.5209717840717,-0.14999999999997726,1.099999999999909,False,,,,,,,,,
butterfly,2027-04-16 00:00:00,6925.0,6950.0,6975.0,930.5209717840717,911.3625504643867,891.4041291447016,-0.40000000000009095,0.8500000000000227,False,,,,,,,,,
butterfly,2027-04-16 00:00:00,7000.0,7025.0,7050.0,871.8457078250167,852.8872865053316,833.7288651856468,-0.09999999999990905,1.2500000000001137,False,,,,,,,,,
butterfly,2027-04-16 00:00:00,7050.0,7075.0,7100.0,833.7288651856468,814.6704438659617,795.4120225462768,-0.09999999999990905,1.25,False,,,,,,,,,
butterfly,2027-04-16 00:00:00,7125.0,7150.0,7175.0,776.6036012265918,758.1451799069067,739.6367585872217,-0.024999999999977263,1.1499999999999773,False,,,,,,,,,
butterfly,2027-04-16 00:00:00,7150.0,7175.0,7200.0,758.1451799069067,739.6367585872217,720.7283372675367,-0.20000000000004547,1.150000000000091,False,,,,,,,,,
butterfly,2027-04-16 00:00:00,7200.0,7225.0,7250.0,720.7283372675367,703.1199159478517,684.2614946281667,-0.625,0.7500000000001137,False,,,,,,,,,
butterfly,2027-04-16 00:00:00,7250.0,7275.0,7300.0,684.2614946281667,666.8030733084818,648.9446519887967,-0.20000000000004547,1.25,False,,,,,,,,,
butterfly,2027-04-16 00:00:00,7300.0,7325.0,7350.0,648.9446519887967,631.3862306691118,613.7778093494269,-0.024999999999977263,1.4499999999999318,False,,,,,,,,,
butterfly,2027-04-16 00:00:00,7375.0,7400.0,7425.0,596.4693880297418,579.7109667100569,562.4025453903719,-0.27500000000009095,1.25,False,,,,,,,,,
butterfly,2027-04-16 00:00:00,7625.0,7650.0,7675.0,433.835174832892,418.626753513207,403.35,-0.034166096760998244,1.5408339032389904,False,,,,,,,,,
butterfly,2027-04-16 00:00:00,7675.0,7700.0,7725.0,403.35,389.35,375.05,-0.14999999999997726,1.3500000000000227,False,,,,,,,,,
butterfly,2027-04-16 00:00:00,7725.0,7750.0,7775.0,375.05,361.0,346.6,-0.17499999999995453,1.3000000000000114,False,,,,,,,,,
butterfly,2027-04-16 00:00:00,7775.0,7800.0,7825.0,346.6,333.75,320.4,-0.25,1.1999999999999318,False,,,,,,,,,
butterfly,2027-04-16 00:00:00,8000.0,8025.0,8050.0,235.89999999999998,225.85,215.2,-0.30000000000001137,1.1500000000000057,False,,,,,,,,,
butterfly,2027-04-16 00:00:00,8100.0,8150.0,8175.0,195.4,177.35,168.0,-0.21666666666666856,1.1000000000000227,False,,,,,,,,,
butterfly,2027-04-16 00:00:00,8175.0,8200.0,8225.0,168.0,160.1,151.95,-0.125,1.1999999999999886,False,,,,,,,,,
butterfly,2027-04-16 00:00:00,8225.0,8250.0,8275.0,151.95,144.4,136.7,-0.07500000000001705,1.25,False,,,,,,,,,
butterfly,2027-04-16 00:00:00,8325.0,8350.0,8375.0,122.8,116.95,110.65,-0.22500000000000853,0.9499999999999886,False,,,,,,,,,
butterfly,2027-04-16 00:00:00,8350.0,8375.0,8400.0,116.95,110.65,104.19999999999999,-0.07500000000001705,1.0500000000000114,False,,,,,,,,,
butterfly,2027-05-21 00:00:00,6600.0,6625.0,6650.0,1236.4623307784148,1216.3709548576503,1195.5295789368859,-0.375,0.849999999999909,False,,,,,,,,,
butterfly,2027-05-21 00:00:00,6650.0,6675.0,6700.0,1195.5295789368859,1175.3382030161215,1154.8968270953571,-0.125,1.0499999999999545,False,,,,,,,,,
butterfly,2027-05-21 00:00:00,6700.0,6725.0,6750.0,1154.8968270953571,1135.1054511745926,1115.0140752538282,-0.14999999999986358,1.1000000000001364,False,,,,,,,,,
butterfly,2027-05-21 00:00:00,6800.0,6825.0,6850.0,1075.1813234122994,1055.539947491535,1035.6485715707704,-0.12500000000022737,1.1499999999998636,False,,,,,,,,,
butterfly,2027-05-21 00:00:00,6875.0,6900.0,7000.0,1016.1571956500061,997.1658197292418,919.850316046184,-0.2700000000000955,0.9200000000000728,False,,,,,,,,,
butterfly,2027-05-21 00:00:00,7100.0,7125.0,7150.0,844.5348123631264,826.343436442362,807.8020605215976,-0.17499999999995453,1.2000000000000455,False,,,,,,,,,
butterfly,2027-05-21 00:00:00,7150.0,7175.0,7200.0,807.8020605215976,789.6606846008332,771.1193086800688,-0.1999999999999318,1.1499999999999773,False,,,,,,,,,
butterfly,2027-05-21 00:00:00,7300.0,7350.0,7375.0,699.8038049970111,665.4210531554822,647.8796772347179,-0.2333333333333485,1.2666666666667652,False,,,,,,,,,
butterfly,2027-05-21 00:00:00,7400.0,7425.0,7450.0,630.4883013139536,613.996925393189,597.3555494724246,-0.07499999999993179,1.4500000000000455,False,,,,,,,,,
butterfly,2027-05-21 00:00:00,7475.0,7500.0,7550.0,580.8641735516603,564.8227976308958,532.340045789367,-0.13333333333321207,1.433333333333394,False,,,,,,,,,
butterfly,2027-05-21 00:00:00,7600.0,7625.0,7700.0,500.6072939478381,485.66591802707376,440.2917902647805,-0.13750000000004547,1.3999999999999204,False,,,,,,,,,
butterfly,2027-05-21 00:00:00,7700.0,7750.0,7800.0,440.2917902647805,412.3,384.15,-0.07910486760977165,1.3458951323902397,False,,,,,,,,,
butterfly,2027-05-21 00:00:00,7850.0,7875.0,7900.0,356.95000000000005,344.05,330.95000000000005,-0.0999999999999659,1.5,False,,,,,,,,,
butterfly,2027-05-21 00:00:00,7900.0,7925.0,7950.0,330.95000000000005,318.65,306.0,-0.17499999999995453,1.5,False,,,,,,,,,
butterfly,2027-05-21 00:00:00,7950.0,7975.0,8000.0,306.0,294.25,282.3,-0.10000000000002274,1.5500000000000682,False,,,,,,,,,
butterfly,2027-05-21 00:00:00,8050.0,8100.0,8125.0,259.5,238.85,228.35,-0.11666666666664582,1.3666666666666742,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,5300.0,5325.0,5350.0,2399.442743828028,2376.718365718575,2353.8939876091226,-0.04999999999972715,0.599999999999909,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,5450.0,5475.0,5500.0,2263.1464751713115,2240.6220970618588,2217.8977189524057,-0.1000000000003638,0.650000000000091,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,5525.0,5550.0,5575.0,2195.3733408429534,2173.0989627335007,2150.4245846240474,-0.20000000000027285,0.5500000000001819,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,5575.0,5600.0,5625.0,2150.4245846240474,2128.100206514595,2105.4258284051425,-0.1750000000001819,0.6999999999998181,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,5625.0,5650.0,5675.0,2105.4258284051425,2083.2514502956897,2060.827072186237,-0.125,0.6999999999993634,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,5700.0,5725.0,5750.0,2038.552694076784,2016.4783159673314,1994.2039378578786,-0.10000000000013642,0.7000000000000455,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,5750.0,5775.0,5800.0,1994.2039378578786,1972.079559748426,1949.7551816389732,-0.10000000000013642,0.75,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,5900.0,5925.0,5950.0,1861.607669201162,1839.7332910917094,1817.7589129822568,-0.049999999999954525,0.7999999999999545,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,5950.0,5975.0,6000.0,1817.7589129822568,1796.084534872804,1773.9601567633513,-0.22499999999990905,0.650000000000091,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,6000.0,6025.0,6050.0,1773.9601567633513,1752.4857786538985,1730.711400544446,-0.14999999999986358,0.8000000000001819,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,6025.0,6050.0,6075.0,1752.4857786538985,1730.711400544446,1708.887022434993,-0.02500000000009095,0.9499999999998181,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,6075.0,6100.0,6125.0,1708.887022434993,1687.5626443255403,1666.0382662160875,-0.10000000000013642,0.849999999999909,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,6100.0,6125.0,6150.0,1687.5626443255403,1666.0382662160875,1644.363888106635,-0.07500000000004547,0.849999999999909,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,6150.0,6175.0,6200.0,1644.363888106635,1623.1395099971821,1601.4151318877293,-0.25,0.7000000000000455,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,6225.0,6250.0,6275.0,1580.2907537782767,1559.166375668824,1537.841997559371,-0.10000000000013642,0.849999999999909,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,6300.0,6325.0,6350.0,1516.7676194499184,1495.7932413404656,1474.7688632310128,-0.02500000000009095,1.0,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,6350.0,6375.0,6400.0,1474.7688632310128,1453.7944851215602,1432.6201070121074,-0.10000000000013642,1.0,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,6400.0,6425.0,6450.0,1432.6201070121074,1412.1457289026548,1391.321350793202,-0.1750000000001819,0.8999999999998636,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,6475.0,6500.0,6525.0,1370.646972683749,1350.2725945742964,1329.4982164648436,-0.20000000000004547,0.7999999999999545,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,6550.0,6575.0,6600.0,1309.023838355391,1288.8994602459384,1268.3750821364856,-0.20000000000004547,0.8500000000001364,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,6650.0,6675.0,6700.0,1227.82632591758,1207.7519478081274,1187.5775696986746,-0.049999999999954525,0.9500000000000455,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,6700.0,6725.0,6750.0,1187.5775696986746,1167.8031915892218,1147.6288134797692,-0.20000000000004547,0.7999999999999545,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,6750.0,6775.0,6800.0,1147.6288134797692,1128.5044353703165,1108.1800572608636,-0.6000000000001364,0.4500000000000455,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,6825.0,6850.0,6875.0,1088.805679151411,1069.581301041958,1049.8569229325053,-0.25,0.4999999999997726,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,6875.0,6900.0,6925.0,1049.8569229325053,1031.2325448230526,1011.8581667135999,-0.375,0.4499999999998181,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,7000.0,7025.0,7050.0,954.0350323852417,935.510654275789,916.6862761663363,-0.14999999999997726,0.8000000000000682,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,7050.0,7075.0,7100.0,916.6862761663363,898.3118980568836,879.1375199474307,-0.40000000000009095,0.6000000000000227,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,7100.0,7125.0,7150.0,879.1375199474307,861.163141837978,843.0387637285253,-0.07499999999993179,0.8999999999999773,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,7125.0,7150.0,7175.0,861.163141837978,843.0387637285253,824.7143856190726,-0.10000000000002274,1.0,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,7175.0,7200.0,7225.0,824.7143856190726,806.9900075096198,788.7656294001671,-0.25,0.8000000000000682,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,7225.0,7250.0,7275.0,788.7656294001671,771.0912512907144,753.1668731812616,-0.125,1.1000000000001364,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,7500.0,7525.0,7550.0,600.047470196187,584.0230920867343,567.3487139772815,-0.3250000000000455,1.0,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,7550.0,7575.0,7600.0,567.3487139772815,552.1243358678288,536.4499577583761,-0.22500000000002274,1.0499999999999545,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,7625.0,7650.0,7675.0,520.8255796489234,505.75120153947057,490.57682343001784,-0.049999999999954525,1.25,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,7700.0,7725.0,7750.0,475.45244532056506,462.54999999999995,448.2,-0.7237773397174578,0.5512226602825763,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,7850.0,7875.0,7900.0,392.75,379.45,365.8,-0.17500000000001137,1.3000000000000114,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,7900.0,7925.0,7950.0,365.8,353.55,340.95,-0.17500000000001137,1.3000000000000114,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,8150.0,8175.0,8200.0,249.75,239.75,229.7,-0.025000000000005684,1.2500000000000284,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,8300.0,8325.0,8350.0,193.8,185.85000000000002,177.25,-0.32500000000001705,0.75,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,8500.0,8525.0,8550.0,134.9,128.7,122.44999999999999,-0.024999999999977263,0.8999999999999773,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,8625.0,8650.0,8675.0,106.30000000000001,101.5,96.15,-0.2749999999999915,0.7000000000000028,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,8675.0,8700.0,8750.0,96.15,91.8,83.05000000000001,-0.01666666666666572,0.7666666666666799,False,,,,,,,,,
butterfly,2027-06-17 00:00:00,8850.0,8900.0,8950.0,67.5,61.2,54.75,-0.07500000000000284,0.8000000000000043,False,,,,,,,,,
butterfly,2027-06-30 00:00:00,5900.0,5950.0,6000.0,1867.4548913043382,1824.4222826086864,1780.9396739130343,-0.22500000000013642,0.5,False,,,,,,,,,
butterfly,2027-07-16 00:00:00,5550.0,5650.0,5675.0,2191.926414233578,2103.4299726277386,2081.2683622262784,-0.03000000000020009,1.0199999999999818,False,,,,,,,,,
butterfly,2027-07-16 00:00:00,6700.0,6725.0,6750.0,1220.542335766424,1200.880725364964,1181.1691149635044,-0.024999999999863576,1.400000000000091,False,,,,,,,,,
butterfly,2027-07-16 00:00:00,6750.0,6775.0,6800.0,1181.1691149635044,1161.8575045620444,1142.4458941605844,-0.049999999999954525,1.349999999999909,False,,,,,,,,,
butterfly,2027-07-16 00:00:00,6900.0,6925.0,7000.0,1065.599452554745,1046.9878421532853,990.3030109489057,-0.21250000000009095,1.1000000000001364,False,,,,,,,,,
butterfly,2027-07-16 00:00:00,7500.0,7550.0,7600.0,639.9708029197084,608.4475821167886,576.5743613138688,-0.17499999999995453,1.6499999999998636,False,,,,,,,,,
butterfly,2027-07-16 00:00:00,8050.0,8075.0,8100.0,328.75,317.2,305.29999999999995,-0.17500000000001137,1.4500000000000455,False,,,,,,,,,
butterfly,2027-07-16 00:00:00,8200.0,8225.0,8250.0,262.3,252.65,242.95,-0.025000000000005684,1.5999999999999943,False,,,,,,,,,
butterfly,2027-07-16 00:00:00,8600.0,8625.0,8650.0,134.45,128.8,122.75,-0.20000000000001705,1.1000000000000227,False,,,,,,,,,
calendar,,,,,,,,,,,|k|<=0.02,2026-08-18,2026-08-19,0.049315068493150684,0.052054794520547946,0.0008582305849581434,0.0007864639328421376,-0.005173237753475516,0.0019277420324032184
calendar,,,,,,,,,,,|k|<=0.02,2026-08-20,2026-08-21,0.0547945205479452,0.057534246575342465,0.0010110245635570872,0.0009382010159615068,-0.005381456931557487,-0.0002440601974560056
